Issued by Organization,Issued for Organization,Title,Tender No,Procurement Method,Issued Date,Amendments,Closing Date,Successful Vendor,Successful Vendor City,Province,Country,Award Total,Date Awarded
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Strategy for Invasive Plant Treatment & Native Plant Recovery ,SRFP2021-OKIP1,SRFP,2021/01/19,0,2021/02/09,LGL Limited,Sidney,British Columbia,Canada,"$23,532.00",2021/02/17
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Granisle Connector Drill and Blast,EN21PGN336A,ITT,2021/02/11,0,2021/02/18,Blastpro Construction Ltd.,Houston,British Columbia,Canada,"$129,750.00",2021/02/18
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Supply & Stockpile RipRap in New Boyd Pit No. 0723,23738MN0000,MOTITT,2021/01/26,0,2021/02/09,Coast Range Concrete Ltd.,Lillooet,British Columbia,Canada,"$130,072.00",2021/02/18
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Supply & Stockpile RipRap in New Boyd Pit No. 0723,23738MN0000,MOTITT,2021/01/26,0,2021/02/09,Coast Range Concrete Ltd.,Lillooet,British Columbia,Canada,"$130,072.00",2021/02/18
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Wildland Firefighting Shovel - 2 Locations,ITQ-006512,Itq,2021/01/27,0,2021/02/04,"Motion Industries (Canada), Inc.",Abbotsford,British Columbia,Canada,$0.00,2021/02/18
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer FirstAid EyeWash Products(2Locations),ITQ-006514,Itq,2021/01/28,0,2021/02/05,Bunzl Canada Inc,Coquitlam,British Columbia,Canada,$0.00,2021/02/18
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,1 Enclosed Trailer  (Ft. St. John),ITQ-006528,Itq,2021/02/01,0,2021/02/09,C&V Sales Ltd,Fort St John,British Columbia,Canada,"$18,368.00",2021/02/18
Procurement Services Branch,Ministry of Transportation and Infrastructure,Bicycle sidewalk Fence panels (Courtenay),ITQ-006533,Itq,2021/02/04,0,2021/02/12,Lifestyle Metal Ventures Inc.,Black Creek,British Columbia,Canada,"$85,120.00",2021/02/18
Procurement Services Branch,Ministry of Citizens' Services,MySQL Subscription Enterprise Edition ,ITQ-006539,Itq,2021/02/04,0,2021/02/12,Softchoice LP,Toronto,Ontario,Canada,"$16,722.78",2021/02/18
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",SERVICE TRUCK CANOPY / CAPSULE 1 UNIT - PRINCE GEORGE,ITQ-006545,Itq,2021/02/08,0,2021/02/16,Sterling Fleet Outfitters Inc.,Surrey,British Columbia,Canada,"$22,959.99",2021/02/18
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Body Removal and Body Transport - Salmon Arm (Shuswap Lake),BCCS21ITQ711A,ITQ,2021/01/18,3,2021/01/19,Bowers Funeral Service).,Salmon Arm,British Columbia,Canada,"$150,000.00",2021/02/19
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Shannon Falls Provincial Park Wastewater Treatment System Constr,CP21LME0049,ITT,2021/02/16,3,2021/02/19,S&S Sand andGravel Transportation Ltd,Langley,British Columbia,Canada,"$159,284.52",2021/02/19
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Pier Stabilization - Trout Creek KV-039 FSR Okanagan/Shuswap Dis,EN21474-051,ITT,2021/02/12,4,2021/02/18,Seismic 2000 Construction Ltd.,Aldergrove,British Columbia,Canada,"$322,833.00",2021/02/19
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Supply & Delivery of Towable Brush/Woodchipper(Squamish),ITQ-006546,Itq,2021/02/10,1,2021/02/18,Westerra Equipment,Abbotsford,British Columbia,Canada,"$41,664.00",2021/02/19
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Plotters,ITQ-006531,Itq,2021/02/08,2,2021/02/11,CanCadd Imaging Solutions Ltd.,Kelowna,British Columbia,Canada,"$48,720.00",2021/02/22
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing 2021/22 Fort George Area (55.8 Lane Km),37895MJ0000,MOTITT,2021/02/10,1,2021/02/18,Okanagan Aggregates Ltd.,Armstrong,British Columbia,Canada,"$3,639,245.00",2021/02/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Road Surfacing - Chehalis FSR,EN21LMN309,ITT,2021/02/11,3,2021/02/19,Maharg Contracting Ltd.,Chilliwack,British Columbia,Canada,"$163,626.90",2021/02/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Koksilah Water Supply Options and Feasibility,GS21NAN417,RFP,2021/01/07,1,2021/01/11,N/A,,,,$0.00,2021/02/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Koksilah Water Supply Options and Feasibility,GS21NAN417,RFP,2021/01/07,1,2021/01/11,N/A,,,,$0.00,2021/02/23
Procurement Services Branch,Ministry of Transportation and Infrastructure,"Supply and Deliver Redi Rock Lock Blocks (Courtenay, BC)",ITQ-006543,Itq,2021/02/11,1,2021/02/18,Hyland Precast Inc.,Courtenay,British Columbia,Canada,"$54,946.08",2021/02/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Haida Gwaii - Recreation Site & Trail Maintenance Crew,RC213090008,ITT,2020/12/19,2,2021/01/05,N/A,Queen Charlotte,British Columbia,Canada,$0.00,2021/02/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",FFT Tree Planting in the Mackenzie Forest District,10005-40/PL22DMK002,ITT,2020/11/27,0,2021/01/06,Coast Range Contracting Ltd.,Vernon,British Columbia,Canada,$0.00,2021/02/24
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,NOI to direct award a Design and Facilitation contract,12067,NOI,2021/02/17,0,2021/02/22,"Alderhill Planning, Inc.",Penticton,British Columbia,Canada,"$59,900.00",2021/02/24
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,E.C. Manning Park - staff housing buildings,2929713 BUILDINGS,ITT,2020/07/15,0,2020/08/13,N/A,,,,$0.00,2021/02/24
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Finlay North 4.8km Bridge Replacement ,EN22PGN321,ITT,2021/02/16,2,2021/02/24,West Horizon Contracting Inc.,Smithers,British Columbia,Canada,"$261,900.00",2021/02/24
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer - Stock Boxes (2 Locations),ITQ-006549,Itq,2021/02/10,0,2021/02/19,CP Packaging Corp,Delta,British Columbia,Canada,$0.00,2021/02/24
Procurement Services Branch,Ministry of Transportation and Infrastructure,Supply & Delivery of Wooden Fence Posts (Cranbrook),ITQ-006550,Itq,2021/02/12,1,2021/02/19,Princeton Wood Preservers Ltd.,Princeton,British Columbia,Canada,"$73,256.96",2021/02/24
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,House Demolition,02111MN0001,MOTITT,2021/02/03,5,2021/02/10,Vital Earthworks Ltd.,Surrey,British Columbia,Canada,"$88,800.00",2021/02/25
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Notice of Intent to Direct Award with Russ Parks,11941,NOI,2021/01/08,0,2021/01/29,Russ Parks,Victoria,British Columbia,Canada,"$22,100.00",2021/02/25
Ministry of Education,Ministry of Education,Research Consultants,EDU18-106-RFQ-001,RQU,2020/12/09,0,2020/12/31,N/A,,,,$0.00,2021/02/25
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Emergency Transport Module - FLNRO,ITQ-006491R,Itq,2021/02/10,1,2021/02/18,Nor-Mar Industries Ltd.,Penticton,British Columbia,Canada,"$56,883.23",2021/02/25
Procurement Services Branch,Ministry of Citizens' Services,Supply & Delivery of 6 DSM-40NM Console Servers(Victoria),ITQ-006559,Itq,2021/02/16,0,2021/02/24,Telus Communications Inc.,Victoria,British Columbia,Canada,"$22,394.40",2021/02/25
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Notice to direct award a contract for rehab treatment,ON-NOI01082021,DirectAward,2021/01/19,0,2021/02/05,Nanaimo Region John Howard Society - VITC,Nanaimo,British Columbia,Canada,"$20,000.00",2021/02/25
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,E.C. Manning Provincial Park Backcountry Facility Upgrades ,GS21PNE212,ITQ,2021/02/19,6,2021/02/22,Robson Design Build Ltd.,Valemount,British Columbia,Canada,"$34,880.00",2021/02/25
Procurement Services Branch,Ministry of Citizens' Services,Articulate 360 Teams ,ITQ-006529,Itq,2021/02/01,0,2021/02/09,"Articulate Global, Inc.",Dallas,Texas,United States,"$8,638.35",2021/02/26
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Indigenous Cultural Liaison,ACCWICL2021,SRFP,2021/01/26,2,2021/02/12,Jillian Currie dba Ravens vision,Maple Ridge,British Columbia,Canada,$0.00,2021/02/26
Ministry of Citizens' Services,Ministry of Citizens' Services,SolarWinds Database Performance Analyzer Annual Maintenance ,ITQ-006381,ITQ,2020/11/23,0,2020/12/02,N/A,,,,$0.00,2021/02/26
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",SUPPLY & DELIVERY OF ALL PURPOSE SNOWMOBILE (VERNON),ITQ-006393,ITQ,2020/12/03,1,2020/12/09,N/A,,,,$0.00,2021/02/26
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Supply & Delivery of Inmate furniture for 6 correctional Centres,ITQ-006495R,ITQ,2021/02/04,1,2021/02/10,N/A,,,,$0.00,2021/02/26
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Automated External Defibrillator (AED) Units(Chilliwack & PG),ITQ-006547,Itq,2021/02/10,0,2021/02/18,Mediquest Technologies Inc,North Vancouver,British Columbia,Canada,$0.00,2021/02/26
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer - Stock Boxes (2 Locations),ITQ-006549,Itq,2021/02/10,0,2021/02/19,Spicers Canada ULC,Richmond,British Columbia,Canada,$0.00,2021/02/26
Procurement Services Branch,Ministry of Attorney General,"65 Cisco Videoconferencing room kits, codecs, and accessories",ITQ-006553,Itq,2021/02/12,0,2021/02/22,Charter Telecom Inc,Victoria,British Columbia,Canada,"$1,099,622.89",2021/02/26
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Water Softener Installation at the Cranbrook Fire Zone,ITQ21BCWSHQ014,ITQ,2021/02/01,1,2021/02/18,Cranbrook Water Conditioning Ltd,Victoria,British Columbia,Canada,"$6,776.00",2021/02/26
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,West Fraser Road Flood Recovery Project,25003MJ0000,MOTITT,2021/02/17,4,2021/02/24,Enviro-Ex Contracting Ltd.,Prince George,British Columbia,Canada,"$37,748,719.00",2021/03/01
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,37880-0000 Farrell Creek Road Drainage Improvements,37880MJ0000,MOTITT,2021/02/16,1,2021/02/23,A.C.L. Construction Ltd.,Fort St John,British Columbia,Canada,"$958,364.62",2021/03/01
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Alice Lake Park Paving Upgrades,CP21LME0052,ITT,2021/02/10,1,2021/02/12,Alpine Paving (1978) Ltd,Squamish,British Columbia,Canada,"$87,547.95",2021/03/01
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Climate Resilient Public Sector Buildings ,GS21JHQ165MY,RFP,2021/01/11,1,2021/01/22,RDH Building Sciences,Burnaby,British Columbia,Canada,"$250,000.00",2021/03/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Supply & Delivery of Inmate furniture for 6 correctional Centres,ITQ-006495,ITQ,2021/01/19,1,2021/01/26,N/A,,,,$0.00,2021/03/01
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Standing Offer for Striker Pumps (Kamloops & PG),ITQ-006562,Itq,2021/02/16,0,2021/02/24,WATERAX Inc.,Montreal,Quebec,Canada,$0.00,2021/03/01
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.","Light Lift Helicopter Services, Williams Lake",AO21WCC0012,ITT,2021/02/22,1,2021/02/25,Interior Helicopters Ltd.,Lac la Hache,British Columbia,Canada,$0.00,2021/03/02
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hot-In-Place Recycled Paving on Horsefly-Likely Road,25274MJ0000,MOTITT,2021/02/01,0,2021/02/17,Peter’s Bros. Construction Ltd.,Penticton,British Columbia,Canada,"$3,615,202.00",2021/03/02
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hot-In-Place Recycled Paving on Horsefly-Likely Road,25274MJ0000,MOTITT,2021/02/01,0,2021/02/17,Peter’s Bros. Construction Ltd.,Penticton,British Columbia,Canada,"$3,615,202.00",2021/03/02
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Temporary Body Storage in Kamloops area,BCCS21NOI711F,NOI,2021/02/02,1,2021/02/03,Alternatives Funeral Cremation Service,Kamloops,British Columbia,Canada,"$50,000.00",2021/03/02
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",13km Finlay-Russel FSR Bridge G6-211 Replacement,EN22PGN322,ITT,2021/02/04,1,2021/03/02,Cutting Edge Consulting Inc.,Kamloops,British Columbia,Canada,"$697,139.00",2021/03/02
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Western Painted Turtle Management Plan & Mitigation Works,GS21NAN616,SRFP,2021/02/19,2,2021/02/23,Elke Wind (d.b.a. E. Wind Consulting),Nanaimo,British Columbia,Canada,"$21,360.00",2021/03/02
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer for Pulaski Council Tool,ITQ-006268R,Itq,2020/09/30,0,2020/10/09,Keystone Supplies International Ltd.,Richmond,British Columbia,Canada,"$137,961.60",2021/03/02
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,Supply & Delivery of Service Body Canopy for F350 (Victoria),ITQ-006563,Itq,2021/02/17,0,2021/02/25,Tufport Industries Ltd,Delta,British Columbia,Canada,"$22,089.21",2021/03/02
Procurement Services Branch,Ministry of Transportation and Infrastructure,Roadbase Aggregate ( Duncan),ITQ-006565,Itq,2021/02/25,2,2021/02/26,Coast Mountain Resources (2020) Ltd,Mill Bay,British Columbia,Canada,"$71,400.00",2021/03/02
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Major Works - Chinook Main Surfacing,EN21900-132,ITT,2021/02/12,1,2021/03/03,Peterson Contracting Ltd.,Williams Lake,British Columbia,Canada,"$452,621.06",2021/03/03
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Supply & Delivery Dump box for Silverado 3500 chassis(Kamploops),ITQ-006556,ITQ,2021/02/12,0,2021/02/23,N/A,,,,$0.00,2021/03/03
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Supply & Delivery Dump box for Silverado 3500 chassis(Kamploops),ITQ-006556,ITQ,2021/02/12,0,2021/02/23,N/A,,,,$0.00,2021/03/03
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Standing Offer - JVC Kenwood Radios + Accessories,ITQ-006557,Itq,2021/02/16,0,2021/02/23,JVCKenwood Canada Inc.,Mississauga,Ontario,Canada,$0.00,2021/03/03
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.","dug well decommissioning - Errington, BC",12033,ITQ,2021/02/09,0,2021/02/22,IWC Excavating Ltd,Nanaimo,British Columbia,Canada,"$5,340.00",2021/03/04
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Road Realignment - Jamieson Creek 0.8km Thompson Rivers District,EN21474-053,ITT,2021/02/23,1,2021/03/03,Arnica Contracting Inc.,Merritt,British Columbia,Canada,"$114,932.63",2021/03/04
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,Snowmobile (1 unit) (Fort St.John),ITQ-006525R,Itq,2021/02/25,1,2021/03/03,Trailblaz'n Power Ltd,Fort St John,British Columbia,Canada,"$15,120.00",2021/03/04
Procurement Services Branch,Ministry of Attorney General,Supply and Delivery of Carbine Ammunition,ITQ-006570,Itq,2021/02/23,0,2021/03/03,0734089 B.C. Ltd.,Fort St John,British Columbia,Canada,"$14,390.33",2021/03/04
Procurement Services Branch,Ministry of Attorney General,Supply and Delivery of 9mm Ammunition,ITQ-006571,Itq,2021/02/23,0,2021/03/03,Rampart International Corp,Ottawa,Ontario,Canada,"$84,583.52",2021/03/04
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing 2021/22 H16 Laing Rd to Lee Rd (45.9 Lane Km),37890MJ0000,MOTITT,2021/02/12,0,2021/03/02,Emil Anderson Construction (EAC) Inc.,Kelowna,British Columbia,Canada,"$3,470,210.00",2021/03/05
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing 2021/22 H16 Laing Rd to Lee Rd (45.9 Lane Km),37890MJ0000,MOTITT,2021/02/12,0,2021/03/02,Emil Anderson Construction (EAC) Inc.,Kelowna,British Columbia,Canada,"$3,470,210.00",2021/03/05
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Rock Slope Stabilization,86002MJ0249,MOTITT,2021/02/02,0,2021/03/03,Dynamite Construction Ltd.,Kamloops,British Columbia,Canada,"$531,380.50",2021/03/05
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Rock Slope Stabilization,86002MJ0249,MOTITT,2021/02/02,0,2021/03/03,Dynamite Construction Ltd.,Kamloops,British Columbia,Canada,"$531,380.50",2021/03/05
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,CleanBC Industry Fund Studies Call Administration,CASCIFS2021-01,RFP,2021/01/28,3,2021/01/29,MNP LLP,Vancouver,British Columbia,Canada,"$879,798.00",2021/03/05
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,"Slope Monitoring Aerial LiDAR Services, Kicking Horse Canyon Ph4",KHCP4 SLP 2021 03,RFP,2021/02/10,6,2021/02/12,Measurement Sciences Inc.,Calgary,Alberta,Canada,"$2,500,000.00",2021/03/05
Procurement Services Branch,Ministry of Transportation and Infrastructure,"Rip Rock - Houston, BC Area",ITQ-006567,Itq,2021/02/23,0,2021/03/03,Blastpro Construction Ltd.,Houston,British Columbia,Canada,"$53,872.00",2021/03/08
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.","53' Trailers, Asst'd styles, qty:8  (Prince George)",ITQ-006552,Itq,2021/02/11,0,2021/02/19,C.Keay Investments Ltd,Delta,British Columbia,Canada,"$221,088.00",2021/03/08
Ministry of Attorney General,Ministry of Attorney General,"Maintain Customized Costing Measurement Tool (Victoria, BC)",NOI-JSB-FJSD-01-2021,NOI,2021/02/22,0,2021/03/05,Macauley & Associates Consulting Inc.,Victoria,British Columbia,Canada,"$30,000.00",2021/03/08
"Ministry of Jobs, Economic Recovery and Innovation","Ministry of Jobs, Economic Recovery and Innovation",Grant Administration Services,RFP21-JERI-16,RFP,2021/02/16,4,2021/02/18,Pricewaterhouse Coopers LLP,Victoria,British Columbia,Canada,"$10,750,000.00",2021/03/08
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Planting Implementation and Silviculture Surveys,SU22DFN001,ITT,2020/12/17,0,2021/01/11,Geoterra Integrated Resource Systems Ltd.,Vancouver,British Columbia,Canada,"$44,041.20",2021/03/08
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Traffic Control & Level 1 First Aid for Hazelton Kitwanga Area,333ITQ7990HAZKIT,ITQ,2021/02/22,0,2021/03/08,Gitxsan Safety Services Inc.,South Hazelton,British Columbia,Canada,"$50,000.00",2021/03/08
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Trawl Net Depth and Range Sensor Equipment,ITQ-006566,Itq,2021/02/22,0,2021/03/02,Notus Electronics Limited,St John's,Newfoundland,Canada,"$19,546.00",2021/03/08
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,TCH Highway No.1 Quartz Creek Bridge Replacement and 4-Laning,24575MJ0000,MOTITT,2021/02/19,6,2021/03/02,Pennecon Heavy Civil Ltd.,Nisku,Alberta,Canada,"$61,493,346.00",2021/03/09
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Forensic consulting services (Odontology),BCCS21NOI720A,NOI,2021/02/04,0,2021/02/18,Dr. William (Bill) Inkster,Vancouver,British Columbia,Canada,"$10,000.00",2021/03/09
Procurement Services Branch,Ministry of Public Safety & Solicitor General & Emergency B.C.,2021 Vehicle Buy - BC Corrections ,ITQ-006572,Itq,2021/02/24,0,2021/03/04,1201934 B.C. Ltd.,Richmond,British Columbia,Canada,"$89,435.52",2021/03/09
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Planting and Vegetation Management in Prince George District,PL22DPG700MY,ITT,2021/01/26,0,2021/02/11,Seneca Enterprises Ltd.,Prince George,British Columbia,Canada,"$73,079.10",2021/03/09
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Support for setting research priorities: species and habitats,RE21NAN410,NOI,2021/02/23,0,2021/03/05,Nyberg Wildland Consulting,Brentwood Bay,British Columbia,Canada,"$8,050.00",2021/03/09
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",2021 Gypsy Moth Eradication Ground Support,1070-30/PM22FHQ003,ITT,2021/02/08,0,2021/02/26,Woodstock Management Inc.,Nanaimo,British Columbia,Canada,"$30,000.00",2021/03/10
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing Fairmont Area Side Roads,25273MJ0000,MOTITT,2021/02/19,1,2021/03/04,Okanagan Aggregates Ltd.,Armstrong,British Columbia,Canada,"$2,470,710.00",2021/03/10
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Supply & Delivery Flatdeck for Silverado 350 Chassis(Kamploops),ITQ-006551,Itq,2021/02/11,0,2021/02/19,NxStar Systems Inc.,Kamloops,British Columbia,Canada,"$13,888.00",2021/03/10
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,Supply & Installation of ATV flatbed (Kamloops),ITQ-006561,Itq,2021/02/16,0,2021/02/24,NxStar Systems Inc.,Kamloops,British Columbia,Canada,"$20,832.00",2021/03/10
Procurement Services Branch,Ministry of Citizens' Services,Cisco Hardware and Maintenance,ITQ-006574,Itq,2021/02/25,0,2021/03/05,Telus Communications Inc.,Victoria,British Columbia,Canada,"$102,332.76",2021/03/10
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",BCWS Crests- as per detailed specification,ITQ-006522,Itq,2021/02/02,4,2021/02/05,PGSG Hercules Inc.,Denver,Colorado,United States,"$19,712.00",2021/03/11
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer First Aid supplies(Various Locations),ITQ-006513R,Itq,2021/02/19,0,2021/02/26,"Prototype Integrated Solutions, Inc.",Langley,British Columbia,Canada,$0.00,2021/03/11
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer First Aid supplies(Various Locations),ITQ-006513R,Itq,2021/02/19,0,2021/02/26,Acklands-Grainger Inc,Burnaby,British Columbia,Canada,$0.00,2021/03/11
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer First Aid - Hand Cream & Body Powders,ITQ-006515R,Itq,2021/02/19,0,2021/03/02,Acklands-Grainger Inc,Burnaby,British Columbia,Canada,"$26,310.00",2021/03/11
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Request for Standing Offer First Aid - Hand Cream & Body Powders,ITQ-006515R,Itq,2021/02/19,0,2021/03/02,"Prototype Integrated Solutions, Inc.",Langley,British Columbia,Canada,$0.00,2021/03/11
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,Concrete Toilet Storage Tanks and Slabs - Various Locations,ITQ-006583,Itq,2021/03/02,1,2021/03/09,TRI-KON PRECAST PRODUCTS LTD.,Cranbrook,British Columbia,Canada,"$48,857.81",2021/03/11
Ministry of Municipal Affairs,Ministry of Municipal Affairs,UEL Metal Carport Structure,RFP21-UEL-005,RFP,2020/12/23,0,2021/01/26,N/A,,,,$0.00,2021/03/11
Ministry of Health,Ministry of Health,Statistical Sampling,SRFPHL2021-002,SRFP,2020/08/18,0,2020/09/23,Ernst & Young LLP,Vancouver,British Columbia,Canada,"$450,000.00",2021/03/11
Procurement Services Branch,Ministry of Attorney General,HP Laptops ,ITQ-006584,Itq,2021/03/05,1,2021/03/09,Xerox Canada,Saint John,New Brunswick,Canada,"$80,853.92",2021/03/11
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,URGENT REQUOTE Trestle Timbers for Provincial Park,ITQ-006499R,Itq,2021/03/08,1,2021/03/10,Shy's Forest Products Ltd,Vancouver,British Columbia,Canada,"$207,430.45",2021/03/12
Procurement Services Branch,Ministry of Citizens' Services,CITZ IDIM Atlassian JIRA and Confluence Support Renewal - March,ITQ-006581,Itq,2021/03/01,0,2021/03/08,Highway Three Solutions (2013) Ltd.,Victoria,British Columbia,Canada,"$19,869.44",2021/03/12
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",FENCE POSTS and Droppers Williams Lake,ITQ-006587,Itq,2021/03/02,0,2021/03/09,Beaver Valley Feeds (1990) Ltd,Williams Lake,British Columbia,Canada,"$25,478.33",2021/03/12
Ministry of Children and Family Development,Ministry of Children and Family Development,Youth Justice Intensive Supervision Enhancement,MCFD-04-2021,NOI,2021/02/25,0,2021/03/11,Interior Community Services,Kamloops,British Columbia,Canada,"$85,000.00",2021/03/12
